"Time","200","500","502","504"
2025-01-30 00:02:30,NaN,NaN,NaN,NaN
2025-01-30 00:03:00,3.56,30.0,NaN,NaN
2025-01-30 00:03:30,3.11,30.0,NaN,NaN
2025-01-30 00:04:00,2.81,30.0,NaN,NaN
2025-01-30 00:04:30,NaN,NaN,NaN,NaN
2025-01-30 00:05:00,NaN,NaN,NaN,NaN
2025-01-30 00:05:30,3.20,NaN,NaN,NaN
2025-01-30 00:06:00,3.41,NaN,NaN,NaN
2025-01-30 00:06:30,2.16,NaN,NaN,NaN
2025-01-30 00:07:00,1.64,NaN,NaN,NaN
2025-01-30 00:07:30,1.37,NaN,NaN,NaN
2025-01-30 00:08:00,1.16,NaN,NaN,NaN
2025-01-30 00:08:30,NaN,NaN,NaN,NaN
2025-01-30 00:09:00,NaN,NaN,NaN,NaN
2025-01-30 00:09:30,3.26,NaN,NaN,NaN
2025-01-30 00:10:00,3.88,NaN,NaN,NaN
2025-01-30 00:10:30,2.67,NaN,NaN,NaN
2025-01-30 00:11:00,2.79,NaN,NaN,NaN
2025-01-30 00:11:30,3.51,NaN,NaN,NaN
2025-01-30 00:12:00,2.85,NaN,NaN,NaN
2025-01-30 00:12:30,NaN,NaN,NaN,NaN
2025-01-30 00:13:00,NaN,NaN,NaN,NaN
2025-01-30 00:13:30,3.97,NaN,NaN,NaN
2025-01-30 00:14:00,4.87,NaN,NaN,NaN
2025-01-30 00:14:30,3.13,NaN,NaN,NaN
2025-01-30 00:15:00,3.49,NaN,NaN,NaN
2025-01-30 00:15:30,3.04,NaN,NaN,NaN
2025-01-30 00:16:00,3.49,NaN,NaN,NaN
2025-01-30 00:16:30,NaN,NaN,NaN,NaN
2025-01-30 00:17:00,NaN,NaN,NaN,NaN
2025-01-30 00:17:30,4.58,NaN,NaN,NaN
2025-01-30 00:18:00,3.48,NaN,NaN,NaN
2025-01-30 00:18:30,2.80,NaN,NaN,NaN
2025-01-30 00:19:00,3.03,NaN,NaN,NaN
2025-01-30 00:19:30,4.20,NaN,NaN,NaN
2025-01-30 00:20:00,4.76,NaN,NaN,NaN
2025-01-30 00:20:30,NaN,NaN,NaN,NaN
2025-01-30 00:21:00,NaN,NaN,NaN,NaN
2025-01-30 00:21:30,4.29,NaN,NaN,NaN
2025-01-30 00:22:00,5.54,NaN,NaN,NaN
2025-01-30 00:22:30,5.16,NaN,NaN,NaN
2025-01-30 00:23:00,5.09,NaN,NaN,NaN
2025-01-30 00:23:30,7.38,NaN,NaN,NaN
2025-01-30 00:24:00,8.74,30.0,NaN,NaN
2025-01-30 00:24:30,29.1,NaN,NaN,NaN
2025-01-30 00:25:00,NaN,NaN,NaN,NaN
