sep=,
"Time","reducirimagen-74f7996c94-22ll8","reducirimagen-74f7996c94-272s9","reducirimagen-74f7996c94-27lw4","reducirimagen-74f7996c94-28zvk","reducirimagen-74f7996c94-29z2z","reducirimagen-74f7996c94-428kh","reducirimagen-74f7996c94-46xmb","reducirimagen-74f7996c94-486ll","reducirimagen-74f7996c94-48l2j","reducirimagen-74f7996c94-4cz5c","reducirimagen-74f7996c94-4qv8w","reducirimagen-74f7996c94-4snrh","reducirimagen-74f7996c94-54228","reducirimagen-74f7996c94-558vk","reducirimagen-74f7996c94-5bzng","reducirimagen-74f7996c94-5ds9w","reducirimagen-74f7996c94-5hm9v","reducirimagen-74f7996c94-5kkq9","reducirimagen-74f7996c94-5nvq5","reducirimagen-74f7996c94-5p9fq","reducirimagen-74f7996c94-5r9l5","reducirimagen-74f7996c94-5s9c2","reducirimagen-74f7996c94-6df8c","reducirimagen-74f7996c94-6l225","reducirimagen-74f7996c94-6mvqv","reducirimagen-74f7996c94-6pwtk","reducirimagen-74f7996c94-75r9p","reducirimagen-74f7996c94-7hqvm","reducirimagen-74f7996c94-7jlmr","reducirimagen-74f7996c94-7kqlm","reducirimagen-74f7996c94-7l9cn","reducirimagen-74f7996c94-7ltbf","reducirimagen-74f7996c94-7xdzb","reducirimagen-74f7996c94-87d9p","reducirimagen-74f7996c94-87s2c","reducirimagen-74f7996c94-88zt4","reducirimagen-74f7996c94-8fk9t","reducirimagen-74f7996c94-8hgnj","reducirimagen-74f7996c94-8tx27","reducirimagen-74f7996c94-8zvhf","reducirimagen-74f7996c94-94568","reducirimagen-74f7996c94-96pqv","reducirimagen-74f7996c94-96w9n","reducirimagen-74f7996c94-9dbsm","reducirimagen-74f7996c94-9qrqk","reducirimagen-74f7996c94-b9qrg","reducirimagen-74f7996c94-bbdld","reducirimagen-74f7996c94-bbnnk","reducirimagen-74f7996c94-bdwvx","reducirimagen-74f7996c94-c72lw","reducirimagen-74f7996c94-c8ws2","reducirimagen-74f7996c94-cksxf","reducirimagen-74f7996c94-cm8zn","reducirimagen-74f7996c94-cppl6","reducirimagen-74f7996c94-crj2t","reducirimagen-74f7996c94-csbpb","reducirimagen-74f7996c94-d7s5n","reducirimagen-74f7996c94-dffbb","reducirimagen-74f7996c94-dfh79","reducirimagen-74f7996c94-dzpwp","reducirimagen-74f7996c94-f9h54","reducirimagen-74f7996c94-fc6xz","reducirimagen-74f7996c94-fjlmw","reducirimagen-74f7996c94-fl782","reducirimagen-74f7996c94-fncvm","reducirimagen-74f7996c94-fwprt","reducirimagen-74f7996c94-ggvj8","reducirimagen-74f7996c94-gw4n5","reducirimagen-74f7996c94-gwjmr","reducirimagen-74f7996c94-gzrgj","reducirimagen-74f7996c94-h4flp","reducirimagen-74f7996c94-hbw9w","reducirimagen-74f7996c94-hgskq","reducirimagen-74f7996c94-hjsbt","reducirimagen-74f7996c94-hxbkv","reducirimagen-74f7996c94-hz9pb","reducirimagen-74f7996c94-j6slb","reducirimagen-74f7996c94-jfzqr","reducirimagen-74f7996c94-jjkbg","reducirimagen-74f7996c94-jzwjz","reducirimagen-74f7996c94-k7l6c","reducirimagen-74f7996c94-k8v45","reducirimagen-74f7996c94-kg2dz","reducirimagen-74f7996c94-kht4z","reducirimagen-74f7996c94-kmjtv","reducirimagen-74f7996c94-kmr84","reducirimagen-74f7996c94-l2b46","reducirimagen-74f7996c94-l79mt","reducirimagen-74f7996c94-lg8vm","reducirimagen-74f7996c94-lkjmh","reducirimagen-74f7996c94-lkt9z","reducirimagen-74f7996c94-llxw4","reducirimagen-74f7996c94-lz54x","reducirimagen-74f7996c94-m698r","reducirimagen-74f7996c94-mlfxr","reducirimagen-74f7996c94-mq6jv","reducirimagen-74f7996c94-mt8ql","reducirimagen-74f7996c94-nb485","reducirimagen-74f7996c94-nd2c9","reducirimagen-74f7996c94-npt2d","reducirimagen-74f7996c94-pfqgw","reducirimagen-74f7996c94-q4l7j","reducirimagen-74f7996c94-q57lq","reducirimagen-74f7996c94-qgckn","reducirimagen-74f7996c94-ql6g9","reducirimagen-74f7996c94-r8h4w","reducirimagen-74f7996c94-rc668","reducirimagen-74f7996c94-rcn8d","reducirimagen-74f7996c94-rh2hn","reducirimagen-74f7996c94-rkqt2","reducirimagen-74f7996c94-s6hbz","reducirimagen-74f7996c94-sqvtr","reducirimagen-74f7996c94-tb7tc","reducirimagen-74f7996c94-tmdrq","reducirimagen-74f7996c94-twtmx","reducirimagen-74f7996c94-txv4d","reducirimagen-74f7996c94-v28tw","reducirimagen-74f7996c94-v5j4h","reducirimagen-74f7996c94-vh2p5","reducirimagen-74f7996c94-vnflw","reducirimagen-74f7996c94-vnfqz","reducirimagen-74f7996c94-vqtn6","reducirimagen-74f7996c94-vzn65","reducirimagen-74f7996c94-wzgd9","reducirimagen-74f7996c94-xcld4","reducirimagen-74f7996c94-xctl5","reducirimagen-74f7996c94-xfqkb","reducirimagen-74f7996c94-xt5x4","reducirimagen-74f7996c94-xz44z","reducirimagen-74f7996c94-z4k9b","reducirimagen-74f7996c94-z5bsj","reducirimagen-74f7996c94-zbh2v","reducirimagen-74f7996c94-zc69n","reducirimagen-74f7996c94-zcq5c","reducirimagen-74f7996c94-zxfvd","reducirimagen-74f7996c94-zxxdr"
2024-10-16 04:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138 MiB,,,,,,,,,,,,,,,,,,,,,,,,81.0 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129 MiB,,,,,,,,,
2024-10-16 04:12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143 MiB,,,,,,,,,,,,,,,,,,,,,,,,115 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129 MiB,,,,,,,,,19.2 MiB
2024-10-16 04:12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135 MiB,,,,,,,,,,,,,,,,,,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,,,,,,,77.9 MiB
2024-10-16 04:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,120 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130 MiB,,,,,,,,,109 MiB
2024-10-16 04:13:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,110 MiB
2024-10-16 04:13:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 MiB,,,,,,,,,110 MiB
2024-10-16 04:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,80.4 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135 MiB,,,,,,,,,110 MiB
2024-10-16 04:14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,101 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136 MiB,,,,,,,,,110 MiB
2024-10-16 04:14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,75.8 MiB,,,108 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,110 MiB
2024-10-16 04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,105 MiB,,,109 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133 MiB,,,,,,,,,110 MiB
2024-10-16 04:15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,106 MiB,,,108 MiB,,,,,,,,,,,,76.9 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,110 MiB
2024-10-16 04:15:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,107 MiB,,,111 MiB,,,,,,,,,,,,103 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 MiB,,,,,,,,,110 MiB
2024-10-16 04:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,106 MiB,,,107 MiB,,,,,,,,,,,,105 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107 MiB,,,70.9 MiB,,,,,,110 MiB
2024-10-16 04:16:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,109 MiB,,,110 MiB,,,,,,,,,,,,106 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108 MiB,,,96.7 MiB,,,,,,110 MiB
2024-10-16 04:16:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108 MiB,,,102 MiB,,,,,,110 MiB
2024-10-16 04:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109 MiB,,,102 MiB,,,,,,110 MiB
2024-10-16 04:17:20,,,,,,,,,,5.91 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,102 MiB,,,,,,110 MiB
2024-10-16 04:17:40,,,,,,,,,,123 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,102 MiB,,,,,,110 MiB
2024-10-16 04:18:00,,,,,,,,,,142 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,11.2 MiB,,,,,,,,,,,,,131 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,102 MiB,,,,,,110 MiB
2024-10-16 04:18:20,,,,,,,,,,143 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,120 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 MiB,,,102 MiB,,,,,,
2024-10-16 04:18:40,,,,,,,,,,144 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,145 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127 MiB,,,102 MiB,,,,,,
2024-10-16 04:19:00,,,,,,,,,,144 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,142 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116 MiB,,,102 MiB,,,,,,
2024-10-16 04:19:20,,,,,,,,,,152 MiB,,,,,,,,,3.13 MiB,,,,,,,,,,,,,,,,,,,,,,118 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,143 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116 MiB,,,102 MiB,,,,,,
2024-10-16 04:19:40,,,,,,,,,,136 MiB,,,,,,,,,113 MiB,,,,,,,,,,,,,,,,,,,,,,139 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113 MiB,,,102 MiB,,,,,,
2024-10-16 04:20:00,,,,,,,,,,137 MiB,,,,,,,,,121 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,142 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114 MiB,,,102 MiB,,,,,,
2024-10-16 04:20:20,,,,,,,,,,137 MiB,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115 MiB,,,102 MiB,,,,,,
2024-10-16 04:20:40,,,,,,,,,,137 MiB,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 MiB,,,102 MiB,,,,,,
2024-10-16 04:21:00,,,,,,,,,,137 MiB,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,80.2 MiB,,,,,,,,,,,,,,,,,,118 MiB,,,102 MiB,,,,,,
2024-10-16 04:21:20,,,,,,,,,,137 MiB,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,110 MiB,,,110 MiB,,,,,,,,,,,,109 MiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,121 MiB,,,,,,,,,,,,,,,,,,118 MiB,,,102 MiB,,,,,,
2024-10-16 04:21:40,,,,,,,,,,137 MiB,,,,,75.7 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,296 KiB,,,110 MiB,,,,,,,,,,,,964 KiB,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,125 MiB,,,,,,,,,,,,,,,,,,117 MiB,,,101 MiB,,,,,,
2024-10-16 04:22:00,,,,,,,,,,137 MiB,,,,,106 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:22:20,,,,,,,,,,137 MiB,,,,,121 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,67.9 MiB,,,133 MiB,,,,,,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:22:40,,,,,,,,,,137 MiB,,,,,121 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,90.9 MiB,,,126 MiB,,,,,,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:23:00,,,,,,,,,,137 MiB,,,,,122 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,66.9 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,109 MiB,,,120 MiB,,,,,,,,,,,,,,,,,,105 MiB,,,,,,,,,
2024-10-16 04:23:20,,,,,,,,,,137 MiB,,,,,122 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,86.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,137 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,105 MiB,,,,,,,,,
2024-10-16 04:23:40,,,,,,,,,,137 MiB,,,,,126 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,105 MiB,,,,,,,,,
2024-10-16 04:24:00,,,,,,,,,,137 MiB,,,,,126 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,,,,,,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,106 MiB,,,,,,,,,
2024-10-16 04:24:20,,,,,,,,,,137 MiB,,,,,126 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,556 KiB,,,,,,,,,,,,,,,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:24:40,,,,,,,,,,137 MiB,,,,,126 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,140 MiB,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,113 MiB,,,,,,,,,,,,,,,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,121 MiB,,,,,,,,,
2024-10-16 04:25:00,,,,,,,,,,137 MiB,,,,,126 MiB,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,139 MiB,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140 MiB,121 MiB,,,,,,,,,,,,,,564 KiB,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,118 MiB,,,,,,,,,
2024-10-16 04:25:20,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137 MiB,,,,,,,,,,,,,,113 MiB,,,,,,138 MiB,,,121 MiB,,,,,,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:25:40,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137 MiB,,,,,,,,,,,,,,122 MiB,,,,,,138 MiB,,,121 MiB,,,,,1.29 MiB,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:26:00,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136 MiB,,,,,,,,,,,,,,138 MiB,,,,,,138 MiB,,,121 MiB,,,,,113 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:26:20,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,560 KiB,,,,,,,,,,,,,,,,,,,,,,,,,,,139 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,121 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:26:40,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,108 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,133 MiB,,,,,,,,,,,,,,138 MiB,,,,,,138 MiB,,,121 MiB,,,,,138 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:27:00,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,138 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:27:20,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,139 MiB,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:27:40,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7 MiB,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,139 MiB,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:28:00,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5 MiB,,,,,98.7 MiB,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,139 MiB,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:28:20,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118 MiB,,,,,98.7 MiB,,,,,,,119 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,139 MiB,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:28:40,,,,,,,,,,,,,,,126 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 MiB,,,,,98.5 MiB,,,,,,,119 MiB,22.4 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,138 MiB,,,121 MiB,,,,,139 MiB,,,,,,,,,,,,,117 MiB,,,,,,,,,
2024-10-16 04:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,,,,,,119 MiB,116 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,,,,,,,,,,,,139 MiB,,,,,,,,,,,,,118 MiB,,,,,,,,,
2024-10-16 04:29:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,,,,,,119 MiB,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,19.1 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,118 MiB,,,,,,,,,
2024-10-16 04:29:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123 MiB,,,,,,,,,,,,119 MiB,118 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,97.4 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:30:00,,,,,,,,,,,,,,,,,,,,,,,20.5 MiB,,,,,,,,,,,,,,,,,,,,,,,,123 MiB,,,,,,,,,,,,119 MiB,118 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,115 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:30:20,,,,,,,,,,,,,,,,,,,,,,,94.6 MiB,,,,,,,,,,,,,,,,,,,,,,,,122 MiB,,,,,,,,,,,,119 MiB,121 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,116 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:30:40,,,,,,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,123 MiB,,,,,,,,,,,,119 MiB,122 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,121 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,115 MiB,,,,,,,,,
2024-10-16 04:31:00,,,,,,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,123 MiB,,,,,,,,,,,,119 MiB,122 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,121 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,116 MiB,,,,,,,,,
2024-10-16 04:31:20,,,,,,,,,,,,,,,,,,,,,,,117 MiB,,,,,,,,,,,,,,,,,,,,,,,,123 MiB,,,,,,,,,,,,119 MiB,122 MiB,,,,,,,,,,,,,,,,,,,,,,,,,,134 MiB,,,,,,,,,,,,,,139 MiB,,,121 MiB,,,,,,,,,,,139 MiB,,,,,,,,,,,,,116 MiB,,,,,,,,,
